year,month,report begin date,report end date,region,type_egg,price unit,environment,price avg
2023,November,11/18/2023,11/24/2023,NorthWest,Large White,Per Carton,USDA Organic,4.49
2023,November,11/18/2023,11/24/2023,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.99
2023,November,11/18/2023,11/24/2023,SouthCentral,Large Brown,Per Carton,USDA Organic,3.99
2023,November,11/18/2023,11/24/2023,SouthEast,Extra Large Brown,Per Carton,USDA Organic,3
2023,November,11/18/2023,11/24/2023,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3
2023,November,11/18/2023,11/24/2023,SouthEast,Large Brown,Per Carton,USDA Organic,5.01
2023,November,11/18/2023,11/24/2023,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.66
2023,November,11/18/2023,11/24/2023,SouthWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.99
2023,November,11/18/2023,11/24/2023,SouthWest,Large White,Per Carton,Conventional,1.5
2023,November,11/25/2023,12/1/2023,MidWest,Large Brown,Per Carton,USDA Organic,3.54
2023,November,11/25/2023,12/1/2023,MidWest,Large White,Per Carton,"Cage-Free, USDA Organic",3
2023,November,11/25/2023,12/1/2023,MidWest,Large White,Per Carton,Conventional,1.2
2023,November,11/25/2023,12/1/2023,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.64
2023,November,11/25/2023,12/1/2023,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.47
2023,November,11/25/2023,12/1/2023,National,Large Brown,Per Carton,USDA Organic,4.44
2023,November,11/25/2023,12/1/2023,National,Large Brown,Per Carton,Vegatarian-Fed,3.93
2023,November,11/25/2023,12/1/2023,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),4.03
2023,November,11/25/2023,12/1/2023,National,Large White,Per Carton,"Cage-Free, USDA Organic",3
2023,November,11/25/2023,12/1/2023,National,Large White,Per Carton,Conventional,1.34
2023,November,11/25/2023,12/1/2023,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.25
2023,November,11/25/2023,12/1/2023,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.37
2023,November,11/25/2023,12/1/2023,NorthEast,Large Brown,Per Carton,USDA Organic,5.48
2023,November,11/25/2023,12/1/2023,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,4.27
2023,November,11/25/2023,12/1/2023,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.49
2023,November,11/25/2023,12/1/2023,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2
2023,November,11/25/2023,12/1/2023,NorthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.5
2023,November,11/25/2023,12/1/2023,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.49
2023,November,11/25/2023,12/1/2023,SouthCentral,Large Brown,Per Carton,USDA Organic,5.33
2023,November,11/25/2023,12/1/2023,SouthCentral,Large Brown,Per Carton,Vegatarian-Fed,2.5
2023,November,11/25/2023,12/1/2023,SouthCentral,Large White,Per Carton,Conventional,1.2
2023,November,11/25/2023,12/1/2023,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.54
2023,November,11/25/2023,12/1/2023,SouthEast,Large Brown,Per Carton,USDA Organic,5.99
2023,November,11/25/2023,12/1/2023,SouthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),4.45
2023,November,11/25/2023,12/1/2023,SouthEast,Large White,Per Carton,Conventional,1.2
2023,November,11/25/2023,12/1/2023,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2023,November,11/25/2023,12/1/2023,SouthWest,Large Brown,Per Carton,USDA Organic,5.49
2023,November,11/25/2023,12/1/2023,SouthWest,Large White,Per Carton,Conventional,1.8
2023,November,11/25/2023,12/1/2023,SouthWest,Medium White,Per Carton,Conventional,3.47
2023,December,12/2/2023,12/8/2023,Hawaii,Medium White,Per Carton,Conventional,2.5
2023,December,12/2/2023,12/8/2023,MidWest,Large Brown,Per Carton,USDA Organic,4.99
2023,December,12/2/2023,12/8/2023,MidWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.96
2023,December,12/2/2023,12/8/2023,MidWest,Large White,Per Carton,Conventional,1.89
2023,December,12/2/2023,12/8/2023,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.3
2023,December,12/2/2023,12/8/2023,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.59
2023,December,12/2/2023,12/8/2023,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.59
2023,December,12/2/2023,12/8/2023,National,Large Brown,Per Carton,USDA Organic,4.7
2023,December,12/2/2023,12/8/2023,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.71
2023,December,12/2/2023,12/8/2023,National,Large White,Per Carton,"Cage-Free, USDA Organic",3.66
2023,December,12/2/2023,12/8/2023,National,Large White,Per Carton,Conventional,1.98
2023,December,12/2/2023,12/8/2023,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.79
2023,December,12/2/2023,12/8/2023,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.91
2023,December,12/2/2023,12/8/2023,NorthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.59
2023,December,12/2/2023,12/8/2023,NorthEast,Large Brown,Per Carton,USDA Organic,4.25
2023,December,12/2/2023,12/8/2023,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.8
2023,December,12/2/2023,12/8/2023,NorthEast,Large White,Per Carton,Conventional,1.5
2023,December,12/2/2023,12/8/2023,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.54
2023,December,12/2/2023,12/8/2023,NorthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.5
2023,December,12/2/2023,12/8/2023,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.49
2023,December,12/2/2023,12/8/2023,SouthCentral,Large Brown,Per Carton,USDA Organic,5.52
2023,December,12/2/2023,12/8/2023,SouthCentral,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.69
2023,December,12/2/2023,12/8/2023,SouthCentral,Large White,Per Carton,"Cage-Free, USDA Organic",3.66
2023,December,12/2/2023,12/8/2023,SouthCentral,Large White,Per Carton,Conventional,2.5
2023,December,12/2/2023,12/8/2023,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2023,December,12/2/2023,12/8/2023,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.4
2023,December,12/2/2023,12/8/2023,SouthEast,Large Brown,Per Carton,USDA Organic,4.42
2023,December,12/2/2023,12/8/2023,SouthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.66
2023,December,12/2/2023,12/8/2023,SouthEast,Large White,Per Carton,Conventional,2
2023,December,12/2/2023,12/8/2023,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.32
2023,December,12/2/2023,12/8/2023,SouthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",4.98
2023,December,12/2/2023,12/8/2023,SouthWest,Large Brown,Per Carton,USDA Organic,5.03
2023,December,12/2/2023,12/8/2023,SouthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.99
2023,December,12/9/2023,12/15/2023,MidWest,Large Brown,Per Carton,USDA Organic,4.47
2023,December,12/9/2023,12/15/2023,MidWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.29
2023,December,12/9/2023,12/15/2023,MidWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.52
2023,December,12/9/2023,12/15/2023,MidWest,Large White,Per Carton,Conventional,2
2023,December,12/9/2023,12/15/2023,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.96
2023,December,12/9/2023,12/15/2023,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.99
2023,December,12/9/2023,12/15/2023,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2023,December,12/9/2023,12/15/2023,National,Large Brown,Per Carton,USDA Organic,4.13
2023,December,12/9/2023,12/15/2023,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.29
2023,December,12/9/2023,12/15/2023,National,Large White,Per Carton,"Cage-Free, USDA Organic",2.95
2023,December,12/9/2023,12/15/2023,National,Large White,Per Carton,Conventional,2.22
2023,December,12/9/2023,12/15/2023,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.7
2023,December,12/9/2023,12/15/2023,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.99
2023,December,12/9/2023,12/15/2023,NorthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2023,December,12/9/2023,12/15/2023,NorthEast,Large Brown,Per Carton,USDA Organic,3.99
2023,December,12/9/2023,12/15/2023,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",3.49
2023,December,12/9/2023,12/15/2023,NorthEast,Large White,Per Carton,Conventional,1.99
2023,December,12/9/2023,12/15/2023,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.92
2023,December,12/9/2023,12/15/2023,NorthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.99
2023,December,12/9/2023,12/15/2023,SouthCentral,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.29
2023,December,12/9/2023,12/15/2023,SouthCentral,Large White,Per Carton,Conventional,4.49
2023,December,12/9/2023,12/15/2023,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2023,December,12/9/2023,12/15/2023,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.99
2023,December,12/9/2023,12/15/2023,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.97
2023,December,12/9/2023,12/15/2023,SouthWest,Large White,Per Carton,Conventional,4.49
2023,December,12/16/2023,12/22/2023,Alaska,Large White,Per Carton,"Cage-Free, USDA Organic",2.49
2023,December,12/16/2023,12/22/2023,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.93
2023,December,12/16/2023,12/22/2023,MidWest,Large Brown,Per Carton,USDA Organic,4.79
2023,December,12/16/2023,12/22/2023,MidWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.87
2023,December,12/16/2023,12/22/2023,MidWest,Large White,Per Carton,Conventional,2
2023,December,12/16/2023,12/22/2023,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.21
2023,December,12/16/2023,12/22/2023,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.34
2023,December,12/16/2023,12/22/2023,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2023,December,12/16/2023,12/22/2023,National,Large Brown,Per Carton,USDA Organic,4.01
2023,December,12/16/2023,12/22/2023,National,Large Brown,Per Carton,Vegatarian-Fed,2.56
2023,December,12/16/2023,12/22/2023,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.07
2023,December,12/16/2023,12/22/2023,National,Large White,Per Carton,"Cage-Free, USDA Organic",2.21
2023,December,12/16/2023,12/22/2023,National,Large White,Per Carton,Conventional,3
2023,December,12/16/2023,12/22/2023,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.72
2023,December,12/16/2023,12/22/2023,National,Large White,Per Carton,Vegatarian-Fed,3.99
2023,December,12/16/2023,12/22/2023,NorthEast,Extra Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3
2023,December,12/16/2023,12/22/2023,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.5
2023,December,12/16/2023,12/22/2023,NorthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2023,December,12/16/2023,12/22/2023,NorthEast,Large Brown,Per Carton,USDA Organic,4.39
2023,December,12/16/2023,12/22/2023,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,2.56
2023,December,12/16/2023,12/22/2023,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3
2023,December,12/16/2023,12/22/2023,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",3.49
2023,December,12/16/2023,12/22/2023,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.73
2023,December,12/16/2023,12/22/2023,NorthEast,Large White,Per Carton,Vegatarian-Fed,3.99
2023,December,12/16/2023,12/22/2023,NorthWest,Large Brown,Per Carton,USDA Organic,4.38
2023,December,12/16/2023,12/22/2023,NorthWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.99
2023,December,12/16/2023,12/22/2023,NorthWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.49
2023,December,12/16/2023,12/22/2023,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.5
2023,December,12/16/2023,12/22/2023,SouthCentral,Large Brown,Per Carton,USDA Organic,4.49
2023,December,12/16/2023,12/22/2023,SouthCentral,Large White,Per Carton,"Cage-Free, USDA Organic",1.99
2023,December,12/16/2023,12/22/2023,SouthCentral,Large White,Per Carton,Conventional,3.99
2023,December,12/16/2023,12/22/2023,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.38
2023,December,12/16/2023,12/22/2023,SouthEast,Large Brown,Per Carton,USDA Organic,3.82
2023,December,12/16/2023,12/22/2023,SouthEast,Large White,Per Carton,"Cage-Free, USDA Organic",2.03
2023,December,12/16/2023,12/22/2023,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.03
2023,December,12/16/2023,12/22/2023,SouthWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.99
2024,January,1/13/2024,1/19/2024,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.65
2024,January,1/13/2024,1/19/2024,MidWest,Large Brown,Per Carton,USDA Organic,6
2024,January,1/13/2024,1/19/2024,MidWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.55
2024,January,1/13/2024,1/19/2024,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.64
2024,January,1/13/2024,1/19/2024,National,Extra Large Brown,Per Carton,USDA Organic,4.99
2024,January,1/13/2024,1/19/2024,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.06
2024,January,1/13/2024,1/19/2024,National,Large Brown,Per Carton,Conventional,2.5
2024,January,1/13/2024,1/19/2024,National,Large Brown,Per Carton,USDA Organic,5.31
2024,January,1/13/2024,1/19/2024,National,Large Brown,Per Carton,Vegatarian-Fed,3.49
2024,January,1/13/2024,1/19/2024,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.33
2024,January,1/13/2024,1/19/2024,National,Large White,Per Carton,"Cage-Free, USDA Organic",2.96
2024,January,1/13/2024,1/19/2024,National,Large White,Per Carton,Conventional,0.99
2024,January,1/13/2024,1/19/2024,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.88
2024,January,1/13/2024,1/19/2024,NorthEast,Extra Large Brown,Per Carton,USDA Organic,4.99
2024,January,1/13/2024,1/19/2024,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.36
2024,January,1/13/2024,1/19/2024,NorthEast,Large Brown,Per Carton,Conventional,2.5
2024,January,1/13/2024,1/19/2024,NorthEast,Large Brown,Per Carton,USDA Organic,5.99
2024,January,1/13/2024,1/19/2024,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.33
2024,January,1/13/2024,1/19/2024,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",3.49
2024,January,1/13/2024,1/19/2024,NorthEast,Large White,Per Carton,Conventional,0.99
2024,January,1/13/2024,1/19/2024,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.79
2024,January,1/13/2024,1/19/2024,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.99
2024,January,1/13/2024,1/19/2024,SouthCentral,Large White,Per Carton,"Cage-Free, USDA Organic",1.99
2024,January,1/13/2024,1/19/2024,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.46
2024,January,1/13/2024,1/19/2024,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.83
2024,January,1/13/2024,1/19/2024,SouthEast,Large Brown,Per Carton,Conventional,2.5
2024,January,1/13/2024,1/19/2024,SouthEast,Large Brown,Per Carton,USDA Organic,5.99
2024,January,1/13/2024,1/19/2024,SouthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.33
2024,January,1/13/2024,1/19/2024,SouthEast,Large White,Per Carton,Conventional,0.99
2024,January,1/13/2024,1/19/2024,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.33
2024,January,1/13/2024,1/19/2024,SouthWest,Large Brown,Per Carton,USDA Organic,4.99
2024,January,1/13/2024,1/19/2024,SouthWest,Large Brown,Per Carton,Vegatarian-Fed,3.49
2024,January,1/13/2024,1/19/2024,SouthWest,Medium White,Per Carton,Conventional,4.27
2024,January,1/20/2024,1/26/2024,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.49
2024,January,1/20/2024,1/26/2024,MidWest,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2024,January,1/20/2024,1/26/2024,MidWest,Large White,Per Carton,Conventional,2.15
2024,January,1/20/2024,1/26/2024,National,Extra Large Brown,Per Carton,USDA Organic,6.49
2024,January,1/20/2024,1/26/2024,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.41
2024,January,1/20/2024,1/26/2024,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.93
2024,January,1/20/2024,1/26/2024,National,Large Brown,Per Carton,USDA Organic,5.99
2024,January,1/20/2024,1/26/2024,National,Large Brown,Per Carton,Vegatarian-Fed,2.53
2024,January,1/20/2024,1/26/2024,National,Extra Large White,Per Carton,Conventional,2.47
2024,January,1/20/2024,1/26/2024,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2024,January,1/20/2024,1/26/2024,National,Large White,Per Carton,"Cage-Free, USDA Organic",3.49
2024,January,1/20/2024,1/26/2024,National,Large White,Per Carton,Conventional,1.54
2024,January,1/20/2024,1/26/2024,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.35
2024,January,1/20/2024,1/26/2024,NorthEast,Extra Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2024,January,1/20/2024,1/26/2024,NorthEast,Extra Large Brown,Per Carton,USDA Organic,6.49
2024,January,1/20/2024,1/26/2024,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.33
2024,January,1/20/2024,1/26/2024,NorthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2024,January,1/20/2024,1/26/2024,NorthEast,Large Brown,Per Carton,USDA Organic,5.99
2024,January,1/20/2024,1/26/2024,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,2.53
2024,January,1/20/2024,1/26/2024,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2024,January,1/20/2024,1/26/2024,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",3.49
2024,January,1/20/2024,1/26/2024,NorthEast,Large White,Per Carton,Conventional,0.99
2024,January,1/20/2024,1/26/2024,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.16
2024,January,1/20/2024,1/26/2024,NorthEast,Medium White,Per Carton,Conventional,1.25
2024,January,1/20/2024,1/26/2024,NorthWest,Large White,Per Carton,Conventional,1.67
2024,January,1/20/2024,1/26/2024,NorthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.5
2024,January,1/20/2024,1/26/2024,SouthCentral,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),3.99
2024,January,1/20/2024,1/26/2024,SouthCentral,Extra Large White,Per Carton,Conventional,2.47
2024,January,1/20/2024,1/26/2024,SouthCentral,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2024,January,1/20/2024,1/26/2024,SouthCentral,Large White,Per Carton,Conventional,2.49
2024,January,1/20/2024,1/26/2024,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2024,January,1/20/2024,1/26/2024,SouthEast,Extra Large Brown,Per Carton,USDA Organic,6.49
2024,January,1/20/2024,1/26/2024,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.41
2024,January,1/20/2024,1/26/2024,SouthEast,Large Brown,Per Carton,USDA Organic,5.99
