report begin date,report end date,month,region,type,price unit,environment,price avg
11/23/2019,11/29/2019,November,SouthCentral,WHITE EXTRA LARGE,Per Carton,Conventional,1.43
11/23/2019,11/29/2019,November,SouthCentral,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
11/23/2019,11/29/2019,November,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.29
11/23/2019,11/29/2019,November,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.19
11/23/2019,11/29/2019,November,SouthCentral,WHITE MEDIUM,Per Carton,Conventional,3.99
11/23/2019,11/29/2019,November,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.50
11/23/2019,11/29/2019,November,SouthEast,BROWN LARGE,Per Carton,Conventional,1.00
11/23/2019,11/29/2019,November,SouthEast,BROWN LARGE,Per Carton,USDA Organic,3.76
11/23/2019,11/29/2019,November,SouthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,3.29
11/23/2019,11/29/2019,November,SouthEast,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
11/23/2019,11/29/2019,November,SouthEast,WHITE LARGE,Per Carton,Conventional,1.12
11/23/2019,11/29/2019,November,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.00
11/23/2019,11/29/2019,November,SouthEast,WHITE LARGE,Per Carton,USDA Organic,3.49
11/23/2019,11/29/2019,November,SouthEast,WHITE MEDIUM,Per Carton,Conventional,1.00
11/23/2019,11/29/2019,November,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.50
11/23/2019,11/29/2019,November,SouthWest,BROWN LARGE,Per Carton,USDA Organic,4.99
11/23/2019,11/29/2019,November,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,2.99
11/23/2019,11/29/2019,November,SouthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.79
11/23/2019,11/29/2019,November,SouthWest,WHITE LARGE,Per Carton,Conventional,1.34
11/23/2019,11/29/2019,November,SouthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
11/23/2019,11/29/2019,November,SouthWest,WHITE MEDIUM,Per Carton,Conventional,1.26
11/30/2019,12/6/2019,November,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.82
11/30/2019,12/6/2019,November,Alaska,WHITE LARGE,Per Carton,Conventional,2.19
11/30/2019,12/6/2019,November,Alaska,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
11/30/2019,12/6/2019,November,Hawaii,WHITE LARGE,Per Carton,Conventional,0.99
11/30/2019,12/6/2019,November,Hawaii,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
11/30/2019,12/6/2019,November,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.26
11/30/2019,12/6/2019,November,MidWest,BROWN LARGE,Per Carton,USDA Organic,3.01
11/30/2019,12/6/2019,November,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.28
11/30/2019,12/6/2019,November,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
11/30/2019,12/6/2019,November,MidWest,WHITE LARGE,Per Carton,Conventional,1.56
11/30/2019,12/6/2019,November,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.16
11/30/2019,12/6/2019,November,MidWest,WHITE MEDIUM,Per Carton,Conventional,0.99
11/30/2019,12/6/2019,November,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.89
11/30/2019,12/6/2019,November,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.97
11/30/2019,12/6/2019,November,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.04
11/30/2019,12/6/2019,November,National,BROWN LARGE,Per Carton,Conventional,1.88
11/30/2019,12/6/2019,November,National,BROWN LARGE,Per Carton,USDA Organic,3.10
11/30/2019,12/6/2019,November,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.47
11/30/2019,12/6/2019,November,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.69
11/30/2019,12/6/2019,November,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.00
11/30/2019,12/6/2019,November,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.18
11/30/2019,12/6/2019,November,National,WHITE LARGE,Per Carton,Conventional,1.44
11/30/2019,12/6/2019,November,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.35
11/30/2019,12/6/2019,November,NorthEast,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.89
11/30/2019,12/6/2019,November,NorthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.97
11/30/2019,12/6/2019,November,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.02
11/30/2019,12/6/2019,November,NorthEast,BROWN LARGE,Per Carton,USDA Organic,3.32
11/30/2019,12/6/2019,November,NorthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,2.50
11/30/2019,12/6/2019,November,NorthEast,WHITE LARGE,Per Carton,Conventional,1.58
11/30/2019,12/6/2019,November,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.78
11/30/2019,12/6/2019,November,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.70
11/30/2019,12/6/2019,November,NorthWest,WHITE LARGE,Per Carton,Conventional,1.50
11/30/2019,12/6/2019,November,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.27
11/30/2019,12/6/2019,November,SouthCentral,BROWN LARGE,Per Carton,Conventional,1.88
11/30/2019,12/6/2019,November,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,3.26
11/30/2019,12/6/2019,November,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,2.49
11/30/2019,12/6/2019,November,SouthCentral,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.00
11/30/2019,12/6/2019,November,SouthCentral,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
11/30/2019,12/6/2019,November,SouthCentral,WHITE LARGE,Per Carton,Conventional,0.94
11/30/2019,12/6/2019,November,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.15
11/30/2019,12/6/2019,November,SouthCentral,WHITE MEDIUM,Per Carton,Conventional,0.99
11/30/2019,12/6/2019,November,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.60
11/30/2019,12/6/2019,November,SouthEast,BROWN LARGE,Per Carton,USDA Organic,2.92
11/30/2019,12/6/2019,November,SouthEast,WHITE LARGE,Per Carton,Conventional,0.79
11/30/2019,12/6/2019,November,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.31
11/30/2019,12/6/2019,November,SouthEast,WHITE MEDIUM,Per Carton,Conventional,1.98
11/30/2019,12/6/2019,November,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.50
11/30/2019,12/6/2019,November,SouthWest,BROWN LARGE,Per Carton,USDA Organic,2.79
11/30/2019,12/6/2019,November,SouthWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.79
11/30/2019,12/6/2019,November,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,1.69
11/30/2019,12/6/2019,November,SouthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.49
11/30/2019,12/6/2019,November,SouthWest,WHITE LARGE,Per Carton,Conventional,1.59
11/30/2019,12/6/2019,November,SouthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.70
11/30/2019,12/6/2019,November,SouthWest,WHITE MEDIUM,Per Carton,Conventional,3.50
12/7/2019,12/13/2019,December,Alaska,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.73
12/7/2019,12/13/2019,December,Hawaii,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
12/7/2019,12/13/2019,December,Hawaii,WHITE LARGE,Per Carton,Conventional,0.88
12/7/2019,12/13/2019,December,Hawaii,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.51
12/7/2019,12/13/2019,December,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.77
12/7/2019,12/13/2019,December,MidWest,BROWN LARGE,Per Carton,Conventional,1.98
12/7/2019,12/13/2019,December,MidWest,BROWN LARGE,Per Carton,USDA Organic,3.03
12/7/2019,12/13/2019,December,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.35
12/7/2019,12/13/2019,December,MidWest,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.00
12/7/2019,12/13/2019,December,MidWest,WHITE LARGE,Per Carton,Conventional,0.59
12/7/2019,12/13/2019,December,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.00
12/7/2019,12/13/2019,December,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.35
12/7/2019,12/13/2019,December,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,5.49
12/7/2019,12/13/2019,December,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.59
12/7/2019,12/13/2019,December,National,BROWN LARGE,Per Carton,Conventional,1.96
12/7/2019,12/13/2019,December,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.02
12/7/2019,12/13/2019,December,National,BROWN LARGE,Per Carton,USDA Organic,3.11
12/7/2019,12/13/2019,December,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.34
12/7/2019,12/13/2019,December,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.00
12/7/2019,12/13/2019,December,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.69
12/7/2019,12/13/2019,December,National,WHITE LARGE,Per Carton,Conventional,1.69
12/7/2019,12/13/2019,December,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.07
12/7/2019,12/13/2019,December,National,WHITE LARGE,Per Carton,USDA Organic,3.90
12/7/2019,12/13/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.89
12/7/2019,12/13/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.97
12/7/2019,12/13/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,5.49
12/7/2019,12/13/2019,December,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
12/7/2019,12/13/2019,December,NorthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.97
12/7/2019,12/13/2019,December,NorthEast,BROWN LARGE,Per Carton,USDA Organic,2.84
12/7/2019,12/13/2019,December,NorthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,2.22
12/7/2019,12/13/2019,December,NorthEast,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.69
12/7/2019,12/13/2019,December,NorthEast,WHITE LARGE,Per Carton,Conventional,1.26
12/7/2019,12/13/2019,December,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.00
12/7/2019,12/13/2019,December,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.99
12/7/2019,12/13/2019,December,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.68
12/7/2019,12/13/2019,December,NorthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.02
12/7/2019,12/13/2019,December,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.43
12/7/2019,12/13/2019,December,SouthCentral,BROWN LARGE,Per Carton,Conventional,1.66
12/7/2019,12/13/2019,December,SouthCentral,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.32
12/7/2019,12/13/2019,December,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,3.31
12/7/2019,12/13/2019,December,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,2.51
12/7/2019,12/13/2019,December,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.08
12/7/2019,12/13/2019,December,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.11
12/7/2019,12/13/2019,December,SouthEast,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.00
12/7/2019,12/13/2019,December,SouthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,5.49
12/7/2019,12/13/2019,December,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.54
12/7/2019,12/13/2019,December,SouthEast,BROWN LARGE,Per Carton,USDA Organic,3.33
12/7/2019,12/13/2019,December,SouthEast,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.69
12/7/2019,12/13/2019,December,SouthEast,WHITE LARGE,Per Carton,Conventional,1.32
12/7/2019,12/13/2019,December,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.15
12/7/2019,12/13/2019,December,SouthEast,WHITE LARGE,Per Carton,USDA Organic,3.79
12/7/2019,12/13/2019,December,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.02
12/7/2019,12/13/2019,December,SouthWest,BROWN LARGE,Per Carton,USDA Organic,3.19
12/7/2019,12/13/2019,December,SouthWest,WHITE LARGE,Per Carton,Conventional,2.54
12/7/2019,12/13/2019,December,SouthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.09
12/7/2019,12/13/2019,December,SouthWest,WHITE LARGE,Per Carton,USDA Organic,3.99
12/14/2019,12/20/2019,December,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.79
12/14/2019,12/20/2019,December,Alaska,WHITE EXTRA LARGE,Per Carton,Conventional,3.27
12/14/2019,12/20/2019,December,Alaska,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.88
12/14/2019,12/20/2019,December,Hawaii,WHITE LARGE,Per Carton,Conventional,1.00
12/14/2019,12/20/2019,December,MidWest,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",1.86
12/14/2019,12/20/2019,December,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.23
12/14/2019,12/20/2019,December,MidWest,BROWN LARGE,Per Carton,USDA Organic,3.73
12/14/2019,12/20/2019,December,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.28
12/14/2019,12/20/2019,December,MidWest,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.00
12/14/2019,12/20/2019,December,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
12/14/2019,12/20/2019,December,MidWest,WHITE LARGE,Per Carton,Conventional,1.49
12/14/2019,12/20/2019,December,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.34
12/14/2019,12/20/2019,December,MidWest,WHITE MEDIUM,Per Carton,Conventional,0.89
12/14/2019,12/20/2019,December,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.60
12/14/2019,12/20/2019,December,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,5.49
12/14/2019,12/20/2019,December,National,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,4.79
12/14/2019,12/20/2019,December,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.97
12/14/2019,12/20/2019,December,National,BROWN LARGE,Per Carton,Conventional,2.50
12/14/2019,12/20/2019,December,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.99
12/14/2019,12/20/2019,December,National,BROWN LARGE,Per Carton,USDA Organic,4.11
12/14/2019,12/20/2019,December,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.00
12/14/2019,12/20/2019,December,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.30
12/14/2019,12/20/2019,December,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.59
12/14/2019,12/20/2019,December,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.51
12/14/2019,12/20/2019,December,National,WHITE LARGE,Per Carton,Conventional,1.79
12/14/2019,12/20/2019,December,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.59
12/14/2019,12/20/2019,December,National,WHITE LARGE,Per Carton,USDA Organic,3.85
12/14/2019,12/20/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.89
12/14/2019,12/20/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,5.49
12/14/2019,12/20/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,4.79
12/14/2019,12/20/2019,December,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.15
12/14/2019,12/20/2019,December,NorthEast,BROWN LARGE,Per Carton,Conventional,2.50
12/14/2019,12/20/2019,December,NorthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.99
12/14/2019,12/20/2019,December,NorthEast,BROWN LARGE,Per Carton,USDA Organic,4.29
12/14/2019,12/20/2019,December,NorthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,1.84
12/14/2019,12/20/2019,December,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),4.69
12/14/2019,12/20/2019,December,NorthEast,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.78
12/14/2019,12/20/2019,December,NorthEast,WHITE LARGE,Per Carton,Conventional,1.09
12/14/2019,12/20/2019,December,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.62
12/14/2019,12/20/2019,December,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.88
12/14/2019,12/20/2019,December,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.74
12/14/2019,12/20/2019,December,NorthWest,BROWN LARGE,Per Carton,USDA Organic,3.99
12/14/2019,12/20/2019,December,NorthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
12/14/2019,12/20/2019,December,NorthWest,WHITE LARGE,Per Carton,Conventional,0.88
12/14/2019,12/20/2019,December,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.10
12/14/2019,12/20/2019,December,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,3.99
12/14/2019,12/20/2019,December,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,2.36
12/14/2019,12/20/2019,December,SouthCentral,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.00
12/14/2019,12/20/2019,December,SouthCentral,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.00
12/14/2019,12/20/2019,December,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.10
12/14/2019,12/20/2019,December,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.80
12/14/2019,12/20/2019,December,SouthCentral,WHITE LARGE,Per Carton,USDA Organic,3.99
12/14/2019,12/20/2019,December,SouthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,5.49
12/14/2019,12/20/2019,December,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.08
12/14/2019,12/20/2019,December,SouthEast,BROWN LARGE,Per Carton,Conventional,2.50
12/14/2019,12/20/2019,December,SouthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.99
12/14/2019,12/20/2019,December,SouthEast,BROWN LARGE,Per Carton,USDA Organic,4.01
12/14/2019,12/20/2019,December,SouthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,2.04
12/14/2019,12/20/2019,December,SouthEast,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.83
12/14/2019,12/20/2019,December,SouthEast,WHITE LARGE,Per Carton,Conventional,0.99
12/14/2019,12/20/2019,December,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.46
12/14/2019,12/20/2019,December,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.75
12/14/2019,12/20/2019,December,SouthWest,BROWN LARGE,Per Carton,USDA Organic,5.16
12/14/2019,12/20/2019,December,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,1.27
12/14/2019,12/20/2019,December,SouthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.61
12/14/2019,12/20/2019,December,SouthWest,WHITE LARGE,Per Carton,Conventional,2.00
12/14/2019,12/20/2019,December,SouthWest,WHITE LARGE,Per Carton,USDA Organic,2.69
12/14/2019,12/20/2019,December,SouthWest,WHITE MEDIUM,Per Carton,Conventional,1.59
12/21/2019,12/27/2019,December,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.79
12/21/2019,12/27/2019,December,Alaska,WHITE EXTRA LARGE,Per Carton,Conventional,3.27
12/21/2019,12/27/2019,December,Alaska,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.88
12/21/2019,12/27/2019,December,Hawaii,WHITE LARGE,Per Carton,Conventional,1.00
12/21/2019,12/27/2019,December,MidWest,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",1.86
12/21/2019,12/27/2019,December,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.23
12/21/2019,12/27/2019,December,MidWest,BROWN LARGE,Per Carton,USDA Organic,3.73
12/21/2019,12/27/2019,December,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.28
12/21/2019,12/27/2019,December,MidWest,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.00
12/21/2019,12/27/2019,December,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
12/21/2019,12/27/2019,December,MidWest,WHITE LARGE,Per Carton,Conventional,1.49
12/21/2019,12/27/2019,December,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.34
12/21/2019,12/27/2019,December,MidWest,WHITE MEDIUM,Per Carton,Conventional,0.89
12/21/2019,12/27/2019,December,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.60
12/21/2019,12/27/2019,December,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,5.49
12/21/2019,12/27/2019,December,National,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,4.79
12/21/2019,12/27/2019,December,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.97
12/21/2019,12/27/2019,December,National,BROWN LARGE,Per Carton,Conventional,2.50
12/21/2019,12/27/2019,December,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.99
12/21/2019,12/27/2019,December,National,BROWN LARGE,Per Carton,USDA Organic,4.11
12/21/2019,12/27/2019,December,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.00
12/21/2019,12/27/2019,December,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.30
12/21/2019,12/27/2019,December,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.59
12/21/2019,12/27/2019,December,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.51
12/21/2019,12/27/2019,December,National,WHITE LARGE,Per Carton,Conventional,1.79
12/21/2019,12/27/2019,December,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.59
12/21/2019,12/27/2019,December,National,WHITE LARGE,Per Carton,USDA Organic,3.85
12/21/2019,12/27/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.89
12/21/2019,12/27/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,5.49
12/21/2019,12/27/2019,December,NorthEast,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,4.79
12/21/2019,12/27/2019,December,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.15
12/21/2019,12/27/2019,December,NorthEast,BROWN LARGE,Per Carton,Conventional,2.50
12/21/2019,12/27/2019,December,NorthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.99
12/21/2019,12/27/2019,December,NorthEast,BROWN LARGE,Per Carton,USDA Organic,4.29
12/21/2019,12/27/2019,December,NorthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,1.84
12/21/2019,12/27/2019,December,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),4.69
